"","id","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
"7591",7591,40,"Private",205987,"Prof-school",15,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"Cuba","<=50K"
"7592",7592,21,"Private",235442,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"7593",7593,58,"Private",183893,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
"7594",7594,25,"Local-gov",117833,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"7595",7595,40,"Private",291192,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7596",7596,29,"Private",105422,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"7597",7597,65,"NULL",143732,"HS-grad",9,"Widowed","NULL","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
"7598",7598,52,"Self-emp-not-inc",289436,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K"
"7599",7599,18,"Private",240543,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
"7600",7600,56,"Private",174040,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7601",7601,40,"Private",206049,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
"7602",7602,25,"Private",162687,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
"7603",7603,45,"Self-emp-not-inc",160724,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,45,"China",">50K"
"7604",7604,55,"Private",256526,"HS-grad",9,"Separated","Machine-op-inspct","Not-in-family","White","Male",4865,0,45,"United-States","<=50K"
"7605",7605,21,"Private",192572,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,45,"United-States","<=50K"
"7606",7606,19,"Private",262601,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,14,"United-States","<=50K"
"7607",7607,57,"Self-emp-not-inc",165922,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
"7608",7608,27,"Private",284196,"10th",6,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7609",7609,49,"State-gov",269417,"Doctorate",16,"Never-married","Exec-managerial","Not-in-family","White","Female",0,2258,50,"United-States",">50K"
"7610",7610,22,"Private",202871,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,44,"United-States","<=50K"
"7611",7611,40,"Federal-gov",177595,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1579,40,"United-States","<=50K"
"7612",7612,29,"Private",197932,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,40,"Mexico",">50K"
"7613",7613,42,"Private",197522,"Some-college",10,"Separated","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
"7614",7614,54,"NULL",32385,"HS-grad",9,"Divorced","NULL","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"7615",7615,22,"Private",51111,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7616",7616,63,"Private",76860,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K"
"7617",7617,58,"Self-emp-inc",100960,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
"7618",7618,49,"Private",199378,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,22,"United-States","<=50K"
"7619",7619,32,"Private",154950,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7620",7620,55,"Private",80445,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"7621",7621,37,"Private",295127,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Male",0,0,47,"United-States","<=50K"
"7622",7622,45,"Private",408773,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
"7623",7623,35,"NULL",374716,"9th",5,"Married-civ-spouse","NULL","Wife","White","Female",0,0,35,"United-States","<=50K"
"7624",7624,34,"Local-gov",188245,"HS-grad",9,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
"7625",7625,45,"Private",235646,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7626",7626,34,"Federal-gov",112115,"Some-college",10,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
"7627",7627,35,"Private",179668,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"7628",7628,42,"Private",76487,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States","<=50K"
"7629",7629,40,"Private",566537,"Preschool",1,"Married-civ-spouse","Other-service","Husband","White","Male",0,1672,40,"Mexico","<=50K"
"7630",7630,32,"Private",134737,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,50,"United-States",">50K"
"7631",7631,41,"Private",294270,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,35,"United-States","<=50K"
"7632",7632,52,"Self-emp-not-inc",63004,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
"7633",7633,38,"Private",187870,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,90,"United-States",">50K"
"7634",7634,21,"Private",88926,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States","<=50K"
"7635",7635,36,"Private",111128,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
"7636",7636,54,"Self-emp-not-inc",406468,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States","<=50K"
"7637",7637,24,"Private",194654,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
"7638",7638,37,"Self-emp-not-inc",168496,"HS-grad",9,"Divorced","Handlers-cleaners","Own-child","White","Male",0,0,10,"United-States","<=50K"
"7639",7639,27,"Federal-gov",128059,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
"7640",7640,36,"Local-gov",135786,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,25,"United-States","<=50K"
"7641",7641,28,"Private",480861,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K"
"7642",7642,34,"Private",314646,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"7643",7643,46,"Private",263568,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"7644",7644,23,"Private",194247,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7645",7645,29,"Private",204984,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
"7646",7646,35,"Self-emp-not-inc",22641,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
"7647",7647,33,"Private",59083,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1902,45,"United-States",">50K"
"7648",7648,29,"Private",130620,"Some-college",10,"Married-spouse-absent","Sales","Own-child","Asian-Pac-Islander","Female",0,0,26,"India","<=50K"
"7649",7649,21,"Private",236684,"Some-college",10,"Never-married","Other-service","Other-relative","Black","Female",0,0,8,"United-States","<=50K"
"7650",7650,48,"Self-emp-inc",103713,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
"7651",7651,36,"Private",130200,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K"
"7652",7652,40,"Private",163434,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"7653",7653,28,"Local-gov",327533,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",3908,0,40,"United-States","<=50K"
"7654",7654,26,"Private",354784,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States","<=50K"
"7655",7655,22,"NULL",27937,"Some-college",10,"Never-married","NULL","Own-child","White","Male",0,0,36,"United-States","<=50K"
"7656",7656,52,"Private",195635,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,2051,38,"United-States","<=50K"
"7657",7657,30,"Private",39054,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
"7658",7658,37,"Private",212826,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
"7659",7659,35,"Local-gov",79649,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
"7660",7660,39,"Private",99270,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
"7661",7661,67,"Private",160456,"11th",7,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7662",7662,66,"Private",116468,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",2936,0,20,"United-States","<=50K"
"7663",7663,43,"Self-emp-inc",188436,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5013,0,45,"United-States","<=50K"
"7664",7664,44,"Private",83508,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Female",2354,0,99,"United-States","<=50K"
"7665",7665,28,"Private",197484,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
"7666",7666,35,"Local-gov",145308,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
"7667",7667,24,"Private",201603,"HS-grad",9,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
"7668",7668,35,"Private",341643,"Bachelors",13,"Never-married","Other-service","Other-relative","White","Male",0,0,50,"United-States","<=50K"
"7669",7669,59,"Self-emp-not-inc",81107,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,80,"United-States",">50K"
"7670",7670,47,"State-gov",167281,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
"7671",7671,35,"Private",103986,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
"7672",7672,71,"Self-emp-inc",118119,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",20051,0,50,"United-States",">50K"
"7673",7673,32,"Local-gov",127651,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
"7674",7674,36,"Private",160035,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
"7675",7675,67,"Self-emp-not-inc",191380,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",20051,0,25,"United-States",">50K"
"7676",7676,42,"Local-gov",351161,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7677",7677,38,"Self-emp-not-inc",282461,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States",">50K"
"7678",7678,30,"Private",107793,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,56,"United-States",">50K"
"7679",7679,38,"Private",226311,"HS-grad",9,"Married-AF-spouse","Other-service","Wife","White","Female",0,0,25,"United-States","<=50K"
"7680",7680,27,"Local-gov",134813,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Male",0,0,52,"United-States","<=50K"
"7681",7681,23,"Private",227594,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"7682",7682,48,"Private",233802,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,45,"United-States","<=50K"
"7683",7683,40,"Private",121874,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,50,"United-States",">50K"
"7684",7684,30,"Private",173005,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States",">50K"
"7685",7685,32,"Private",462255,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7686",7686,31,"Private",111567,"9th",5,"Never-married","Sales","Not-in-family","White","Male",0,0,43,"United-States",">50K"
"7687",7687,23,"Private",188950,"Assoc-voc",11,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
"7688",7688,27,"Private",91501,"HS-grad",9,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","<=50K"
"7689",7689,51,"Private",53833,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,46,"United-States",">50K"
"7690",7690,30,"Private",236993,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,30,"United-States","<=50K"
"7691",7691,46,"Private",224559,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","<=50K"
"7692",7692,57,"Private",255109,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
"7693",7693,45,"Private",172274,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","Black","Female",0,3004,35,"United-States",">50K"
"7694",7694,40,"State-gov",140108,"9th",5,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
"7695",7695,49,"Self-emp-inc",143482,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,65,"United-States",">50K"
"7696",7696,36,"Private",203717,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
"7697",7697,37,"Private",282872,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1628,40,"United-States","<=50K"
"7698",7698,33,"Private",40681,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",3674,0,16,"United-States","<=50K"
"7699",7699,56,"Private",195668,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"Cuba",">50K"
"7700",7700,17,"Private",295991,"10th",6,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
"7701",7701,23,"Private",214542,"Bachelors",13,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7702",7702,27,"Private",604045,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7703",7703,28,"Private",247819,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,5,"United-States","<=50K"
"7704",7704,63,"Private",264968,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"7705",7705,27,"Private",146764,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K"
"7706",7706,34,"Private",159322,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"7707",7707,21,"Private",201603,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",2176,0,40,"United-States","<=50K"
"7708",7708,50,"NULL",156008,"11th",7,"Married-civ-spouse","NULL","Own-child","Black","Female",0,0,40,"United-States","<=50K"
"7709",7709,23,"Private",86065,"12th",8,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"7710",7710,28,"Private",66434,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,15,"United-States","<=50K"
"7711",7711,39,"Private",117381,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
"7712",7712,51,"Private",158508,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
"7713",7713,24,"Private",172496,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
